UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO;DATA ATUALIZAÇÃO;CENSO;ESTADO;REGIÃO;CAPITAL;PAÍS
SE;28;3500;Lagarto;101.642;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;3609;Laranjeiras;24.003;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;3708;Macambira;6.839;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;3807;Malhada dos Bois;3.580;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;3906;Malhador;11.532;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4003;Maruim;15.783;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4102;Moita Bonita;11.061;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4201;Monte Alegre de Sergipe;14.346;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4300;Muribeca;7.821;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4409;Neópolis;16.450;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4458;Nossa Senhora Aparecida;9.243;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4508;Nossa Senhora da Glória;41.267;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4607;Nossa Senhora das Dores;25.000;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4706;Nossa Senhora de Lourdes;6.263;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4805;Nossa Senhora do Socorro;192.375;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;4904;Pacatuba;12.493;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5000;Pedra Mole;2.787;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5109;Pedrinhas;7.393;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5208;Pinhão;5.674;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5307;Pirambu;7.908;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5406;Poço Redondo;33.462;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5505;Poço Verde;21.776;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5604;Porto da Folha;26.630;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5703;Propriá;26.648;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5802;Riachão do Dantas;18.321;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;5901;Riachuelo;8.744;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;6008;Ribeirópolis;17.032;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
SE;28;6107;Rosário do Catete;9.315;25/12/2022;2022;Sergipe;Nordeste;Aracaju;Brasil
